"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","log.volatile.acidity","log.chlorides","nonfree.sulfur.dioxide","log.density","log.pH","log.sulphates","log.alcohol","quality.binary "
"1448",6.8,0.67,0,1.9,0.08,22,39,0.99701,3.4,0.74,9.7,5,-0.400477566597125,-2.52572864430826,17,-0.00299447898032887,1.22377543162212,-0.301105092783922,2.27212588550934,0
"1449",6.9,0.58,0.01,1.9,0.08,40,54,0.99683,3.4,0.73,9.7,5,-0.544727175441672,-2.52572864430826,14,-0.00317503509364707,1.22377543162212,-0.3147107448397,2.27212588550934,0
"1450",7.2,0.38,0.31,2,0.056,15,29,0.99472,3.23,0.76,11.3,8,-0.967584026261706,-2.88240358824699,14,-0.0052939884611096,1.17248213723457,-0.27443684570176,2.42480272571829,1
"1451",7.2,0.37,0.32,2,0.062,15,28,0.9947,3.23,0.73,11.3,7,-0.994252273343867,-2.78062089393705,13,-0.00531409482376877,1.17248213723457,-0.3147107448397,2.42480272571829,1
"1452",7.8,0.32,0.44,2.7,0.104,8,17,0.99732,3.33,0.78,11,7,-1.13943428318836,-2.26336437984076,9,-0.00268359762920167,1.20297230399235,-0.2484613592985,2.39789527279837,1
"1453",6.6,0.58,0.02,2,0.062,37,53,0.99374,3.35,0.76,11.6,7,-0.544727175441672,-2.78062089393705,16,-0.00627967595730845,1.20896034583698,-0.27443684570176,2.45100509811232,1
"1454",7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5,-0.713349887877465,-2.60369018577797,58,-0.00294433028944994,1.22671229129543,-0.544727175441672,2.19722457733622,0
"1455",11.7,0.45,0.63,2.2,0.073,7,23,0.99974,3.21,0.69,10.9,6,-0.798507696217772,-2.61729583783375,16,-0.000260033805859847,1.16627093714192,-0.371063681390832,2.3887627892351,0
"1456",6.5,0.9,0,1.6,0.052,9,17,0.99467,3.5,0.63,10.9,6,-0.105360515657826,-2.95651156040071,8,-0.00534425512577618,1.25276296849537,-0.462035459596559,2.3887627892351,0
"1457",6,0.54,0.06,1.8,0.05,38,89,0.99236,3.3,0.5,10.55,6,-0.616186139423817,-2.99573227355399,51,-0.00766933430490647,1.19392246847243,-0.693147180559945,2.35612585992208,0
"1458",7.6,0.49,0.33,1.9,0.074,27,85,0.99706,3.41,0.58,9,5,-0.713349887877465,-2.60369018577797,58,-0.00294433028944994,1.22671229129543,-0.544727175441672,2.19722457733622,0
"1459",8.4,0.29,0.4,1.7,0.067,8,20,0.99603,3.39,0.6,10.5,5,-1.23787435600162,-2.70306265959117,12,-0.00397790136922374,1.22082992139236,-0.510825623765991,2.35137525716348,0
"1460",7.9,0.2,0.35,1.7,0.054,7,15,0.99458,3.32,0.8,11.9,7,-1.6094379124341,-2.91877123241786,8,-0.00543474149004569,1.1999647829284,-0.22314355131421,2.47653840011748,1
"1461",6.4,0.42,0.09,2.3,0.054,34,64,0.99724,3.41,0.68,10.4,6,-0.867500567704723,-2.91877123241786,30,-0.00276381582273105,1.22671229129543,-0.385662480811985,2.34180580614733,0
"1462",6.2,0.785,0,2.1,0.06,6,13,0.99664,3.59,0.61,10,4,-0.242071561199729,-2.81341071676004,7,-0.00336565747630169,1.27815220250019,-0.49429632181478,2.30258509299405,0
"1463",6.8,0.64,0.03,2.3,0.075,14,31,0.99545,3.36,0.58,10.4,6,-0.446287102628419,-2.59026716544583,17,-0.0045603827563316,1.21194097397511,-0.544727175441672,2.34180580614733,0
"1464",6.9,0.63,0.01,2.4,0.076,14,39,0.99522,3.34,0.53,10.8,6,-0.462035459596559,-2.57702193869581,25,-0.00479146073613065,1.20597080698861,-0.63487827243597,2.37954613413017,0
"1465",6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,5,-0.527632742082372,-2.7646205525906,19,-0.00420884477405468,1.22671229129543,-0.400477566597125,2.27212588550934,0
"1466",6.8,0.59,0.1,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,5,-0.527632742082372,-2.7646205525906,19,-0.00420884477405468,1.22671229129543,-0.400477566597125,2.27212588550934,0
"1467",7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10,7,-0.7339691750802,-2.78062089393705,23,-0.00272370592159665,1.19392246847243,-0.430782916092454,2.30258509299405,1
"1468",6.7,1.04,0.08,2.3,0.067,19,32,0.99648,3.52,0.57,11,4,0.0392207131532813,-2.70306265959117,13,-0.00352620977655831,1.25846098961001,-0.562118918153541,2.39789527279837,0
"1469",7.3,0.48,0.32,2.1,0.062,31,54,0.99728,3.3,0.65,10,7,-0.7339691750802,-2.78062089393705,23,-0.00272370592159665,1.19392246847243,-0.430782916092454,2.30258509299405,1
"1470",7.3,0.98,0.05,2.1,0.061,20,49,0.99705,3.31,0.55,9.7,3,-0.0202027073175195,-2.79688141480883,29,-0.00295435982643651,1.19694818938897,-0.59783700075562,2.27212588550934,0
"1471",10,0.69,0.11,1.4,0.084,8,24,0.99578,2.88,0.47,9.7,5,-0.371063681390832,-2.47693848013882,16,-0.00422892933003617,1.05779029414785,-0.755022584278033,2.27212588550934,0
"1472",6.7,0.7,0.08,3.75,0.067,8,16,0.99334,3.43,0.52,12.6,5,-0.356674943938732,-2.70306265959117,8,-0.00668227676392204,1.23256026117785,-0.653926467406664,2.53369681395743,0
"1473",7.6,0.35,0.6,2.6,0.073,23,44,0.99656,3.38,0.79,11.1,6,-1.04982212449868,-2.61729583783375,21,-0.00344593040429981,1.21787570949493,-0.23572233352107,2.40694510831829,0
"1474",6.1,0.6,0.08,1.8,0.071,14,45,0.99336,3.38,0.54,11,5,-0.510825623765991,-2.64507540194082,31,-0.00666214287355038,1.21787570949493,-0.616186139423817,2.39789527279837,0
"1475",9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,5,-0.693147180559945,-1.58474529984373,34,0.00241707651560497,1.15057202759882,-0.287682072451781,2.17475172148416,0
"1476",5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.5666666666667,7,-0.755022584278033,-3.03655426807425,73,-0.00821363977450305,1.26412672714568,-0.127833371509885,2.60761580378044,1
"1477",9.9,0.5,0.5,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,5,-0.693147180559945,-1.58474529984373,34,0.00241707651560497,1.15057202759882,-0.287682072451781,2.17475172148416,0
"1478",5.3,0.47,0.11,2.2,0.048,16,89,0.99182,3.54,0.88,13.6,7,-0.755022584278033,-3.03655426807425,73,-0.00821363977450305,1.26412672714568,-0.127833371509885,2.61006979274201,1
"1479",7.1,0.875,0.05,5.7,0.082,3,14,0.99808,3.4,0.52,10.2,3,-0.133531392624523,-2.50103603171788,11,-0.00192184556269865,1.22377543162212,-0.653926467406664,2.32238772029023,0
"1480",8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5,-1.27296567581289,-2.26336437984076,12,-0.00172148089834044,1.22082992139236,-0.385662480811985,2.36085400111802,0
"1481",5.6,0.62,0.03,1.5,0.08,6,13,0.99498,3.66,0.62,10.1,4,-0.478035800943,-2.52572864430826,7,-0.00503264252807468,1.29746314741327,-0.478035800943,2.31253542384721,0
"1482",8.2,0.28,0.6,3,0.104,10,22,0.99828,3.39,0.68,10.6,5,-1.27296567581289,-2.26336437984076,12,-0.00172148089834044,1.22082992139236,-0.385662480811985,2.36085400111802,0
"1483",7.2,0.58,0.54,2.1,0.114,3,9,0.99719,3.33,0.57,10.3,4,-0.544727175441672,-2.17155683058764,6,-0.00281395546163598,1.20297230399235,-0.562118918153541,2.33214389523559,0
"1484",8.1,0.33,0.44,1.5,0.042,6,12,0.99542,3.35,0.61,10.7,5,-1.10866262452161,-3.17008566069877,6,-0.00459052033437752,1.20896034583698,-0.49429632181478,2.37024374146786,0
"1485",6.8,0.91,0.06,2,0.06,4,11,0.99592,3.53,0.64,10.9,4,-0.0943106794712413,-2.81341071676004,7,-0.00408834590860652,1.26129787094521,-0.446287102628419,2.3887627892351,0
"1486",7,0.655,0.16,2.1,0.074,8,25,0.99606,3.37,0.55,9.7,5,-0.423120043346885,-2.60369018577797,17,-0.00394778224809734,1.21491274436427,-0.59783700075562,2.27212588550934,0
"1487",6.8,0.68,0.21,2.1,0.07,9,23,0.99546,3.38,0.6,10.3,5,-0.385662480811985,-2.65926003693278,14,-0.00455033709881805,1.21787570949493,-0.510825623765991,2.33214389523559,0
"1488",6,0.64,0.05,1.9,0.066,9,17,0.99496,3.52,0.78,10.6,5,-0.446287102628419,-2.71810053695571,8,-0.0050527436366514,1.25846098961001,-0.2484613592985,2.36085400111802,0
"1489",5.6,0.54,0.04,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,5,-0.616186139423817,-3.01593498087151,8,-0.00581688532156485,1.31372366828506,-0.544727175441672,2.43361335540045,0
"1490",6.2,0.57,0.1,2.1,0.048,4,11,0.99448,3.44,0.76,10.8,6,-0.562118918153541,-3.03655426807425,7,-0.00553529149867714,1.23547147138531,-0.27443684570176,2.37954613413017,0
"1491",7.1,0.22,0.49,1.8,0.039,8,18,0.99344,3.39,0.56,12.4,6,-1.51412773262978,-3.24419363285249,10,-0.0065816113655544,1.22082992139236,-0.579818495252942,2.51769647261099,0
"1492",5.6,0.54,0.04,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,5,-0.616186139423817,-3.01593498087151,8,-0.00581688532156485,1.31372366828506,-0.544727175441672,2.43361335540045,0
"1493",6.2,0.65,0.06,1.6,0.05,6,18,0.99348,3.57,0.54,11.95,5,-0.430782916092454,-2.99573227355399,12,-0.00654134804342232,1.27256559579155,-0.616186139423817,2.48073127837752,0
"1494",7.7,0.54,0.26,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,5,-0.616186139423817,-2.41911890925,124,-0.00364664092019748,1.18172719537862,-0.527632742082372,2.27212588550934,0
"1495",6.4,0.31,0.09,1.4,0.066,15,28,0.99459,3.42,0.7,10,7,-1.17118298150295,-2.71810053695571,13,-0.00542468704522684,1.22964055107451,-0.356674943938732,2.30258509299405,1
"1496",7,0.43,0.02,1.9,0.08,15,28,0.99492,3.35,0.81,10.6,6,-0.843970070294529,-2.52572864430826,13,-0.00509294706600938,1.20896034583698,-0.210721031315653,2.36085400111802,0
"1497",7.7,0.54,0.26,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,5,-0.616186139423817,-2.41911890925,124,-0.00364664092019748,1.18172719537862,-0.527632742082372,2.27212588550934,0
"1498",6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,6,-0.301105092783922,-2.91877123241786,9,-0.00493214304556243,1.23837423104327,-0.462035459596559,2.4423470353692,0
"1499",6.6,0.895,0.04,2.3,0.068,7,13,0.99582,3.53,0.58,10.8,6,-0.110931560707282,-2.68824757380603,6,-0.0041887606214546,1.26129787094521,-0.544727175441672,2.37954613413017,0
"1500",6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,6,-0.301105092783922,-2.91877123241786,9,-0.00493214304556243,1.23837423104327,-0.462035459596559,2.4423470353692,0
"1501",7.5,0.725,0.04,1.5,0.076,8,15,0.99508,3.26,0.53,9.6,5,-0.321583624127462,-2.57702193869581,7,-0.00493214304556243,1.18172719537862,-0.63487827243597,2.26176309847379,0
"1502",7.8,0.82,0.29,4.3,0.083,21,64,0.99642,3.16,0.53,9.4,5,-0.198450938723838,-2.48891467118554,43,-0.00358642353542024,1.15057202759882,-0.63487827243597,2.24070968927596,0
"1503",7.3,0.585,0.18,2.4,0.078,15,60,0.99638,3.31,0.54,9.8,5,-0.536143431750281,-2.55104645229255,45,-0.00362656805569876,1.19694818938897,-0.616186139423817,2.28238238567653,0
"1504",6.2,0.44,0.39,2.5,0.077,6,14,0.99555,3.51,0.69,11,6,-0.82098055206983,-2.56394985712845,8,-0.00445993072209334,1.25561603747777,-0.371063681390832,2.39789527279837,0
"1505",7.5,0.38,0.57,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,6,-0.967584026261706,-2.24431618487007,7,-0.00395782185434413,1.21194097397511,-0.59783700075562,2.43361335540045,0
"1506",6.7,0.76,0.02,1.8,0.078,6,12,0.996,3.55,0.63,9.95,3,-0.27443684570176,-2.55104645229255,6,-0.00400802139753882,1.26694760348732,-0.462035459596559,2.2975725511705,0
"1507",6.8,0.81,0.05,2,0.07,6,14,0.99562,3.51,0.66,10.8,6,-0.210721031315653,-2.65926003693278,8,-0.00438962030155783,1.25561603747777,-0.415515443961666,2.37954613413017,0
"1508",7.5,0.38,0.57,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,6,-0.967584026261706,-2.24431618487007,7,-0.00395782185434413,1.21194097397511,-0.59783700075562,2.43361335540045,0
"1509",7.1,0.27,0.6,2.1,0.074,17,25,0.99814,3.38,0.72,10.6,6,-1.30933331998376,-2.60369018577797,8,-0.00186173194794875,1.21787570949493,-0.328504066972036,2.36085400111802,0
"1510",7.9,0.18,0.4,1.8,0.062,7,20,0.9941,3.28,0.7,11.1,5,-1.71479842809193,-2.78062089393705,13,-0.00591747376403762,1.18784342239605,-0.356674943938732,2.40694510831829,0
"1511",6.4,0.36,0.21,2.2,0.047,26,48,0.99661,3.47,0.77,9.7,6,-1.02165124753198,-3.05760767727208,22,-0.00339575906917989,1.24415459395877,-0.261364764134408,2.27212588550934,0
"1512",7.1,0.69,0.04,2.1,0.068,19,27,0.99712,3.44,0.67,9.8,5,-0.371063681390832,-2.68824757380603,8,-0.00288415517986287,1.23547147138531,-0.400477566597125,2.28238238567653,0
"1513",6.4,0.79,0.04,2.2,0.061,11,17,0.99588,3.53,0.65,10.4,6,-0.23572233352107,-2.79688141480883,6,-0.00412851058378026,1.26129787094521,-0.430782916092454,2.34180580614733,0
"1514",6.4,0.56,0.15,1.8,0.078,17,65,0.99294,3.33,0.6,10.5,6,-0.579818495252942,-2.55104645229255,48,-0.00708503972323023,1.20297230399235,-0.510825623765991,2.35137525716348,0
"1515",6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.23333333333333,6,-0.174353387144778,-2.60369018577797,49,-0.00158124951633056,1.26129787094521,-0.328504066972036,2.22282012452518,0
"1516",6.9,0.84,0.21,4.1,0.074,16,65,0.99842,3.53,0.72,9.25,6,-0.174353387144778,-2.60369018577797,49,-0.00158124951633056,1.26129787094521,-0.328504066972036,2.22462355152433,0
"1517",6.1,0.32,0.25,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,5,-1.13943428318836,-2.64507540194082,35,-0.00367675097244078,1.22964055107451,-0.0304592074847086,2.36085400111802,0
"1518",6.5,0.53,0.06,2,0.063,29,44,0.99489,3.38,0.83,10.3,6,-0.63487827243597,-2.7646205525906,15,-0.00512310069877066,1.21787570949493,-0.186329578191493,2.33214389523559,0
"1519",7.4,0.47,0.46,2.2,0.114,7,20,0.99647,3.32,0.63,10.5,5,-0.755022584278033,-2.17155683058764,13,-0.00353624515125404,1.1999647829284,-0.462035459596559,2.35137525716348,0
"1520",6.6,0.7,0.08,2.6,0.106,14,27,0.99665,3.44,0.58,10.2,5,-0.356674943938732,-2.24431618487007,13,-0.00335562381336238,1.23547147138531,-0.544727175441672,2.32238772029023,0
"1521",6.5,0.53,0.06,2,0.063,29,44,0.99489,3.38,0.83,10.3,6,-0.63487827243597,-2.7646205525906,15,-0.00512310069877066,1.21787570949493,-0.186329578191493,2.33214389523559,0
"1522",6.9,0.48,0.2,1.9,0.082,9,23,0.99585,3.39,0.43,9.05,4,-0.7339691750802,-2.50103603171788,14,-0.00415863514885899,1.22082992139236,-0.843970070294529,2.20276475771183,0
"1523",6.1,0.32,0.25,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,5,-1.13943428318836,-2.64507540194082,35,-0.00367675097244078,1.22964055107451,-0.0304592074847086,2.36085400111802,0
"1524",6.8,0.48,0.25,2,0.076,29,61,0.9953,3.34,0.6,10.4,5,-0.7339691750802,-2.57702193869581,32,-0.00471107973011922,1.20597080698861,-0.510825623765991,2.34180580614733,0
"1525",6,0.42,0.19,2,0.075,22,47,0.99522,3.39,0.78,10,6,-0.867500567704723,-2.59026716544583,25,-0.00479146073613065,1.22082992139236,-0.2484613592985,2.30258509299405,0
"1526",6.7,0.48,0.08,2.1,0.064,18,34,0.99552,3.33,0.64,9.7,5,-0.7339691750802,-2.74887219562247,16,-0.00449006527286478,1.20297230399235,-0.446287102628419,2.27212588550934,0
"1527",6.8,0.47,0.08,2.2,0.064,18,38,0.99553,3.3,0.65,9.6,6,-0.755022584278033,-2.74887219562247,20,-0.00448002032170843,1.19392246847243,-0.430782916092454,2.26176309847379,0
"1528",7.1,0.53,0.07,1.7,0.071,15,24,0.9951,3.29,0.66,10.8,6,-0.63487827243597,-2.64507540194082,9,-0.00491204436102064,1.19088756477728,-0.415515443961666,2.37954613413017,0
"1529",7.9,0.29,0.49,2.2,0.096,21,59,0.99714,3.31,0.67,10.1,6,-1.23787435600162,-2.3434070875143,38,-0.00286409761465024,1.19694818938897,-0.400477566597125,2.31253542384721,0
"1530",7.1,0.69,0.08,2.1,0.063,42,52,0.99608,3.42,0.6,10.2,6,-0.371063681390832,-2.7646205525906,10,-0.00392770333797999,1.22964055107451,-0.510825623765991,2.32238772029023,0
"1531",6.6,0.44,0.09,2.2,0.063,9,18,0.99444,3.42,0.69,11.3,6,-0.82098055206983,-2.7646205525906,9,-0.00557551433318564,1.22964055107451,-0.371063681390832,2.42480272571829,0
"1532",6.1,0.705,0.1,2.8,0.081,13,28,0.99631,3.6,0.66,10.2,5,-0.349557476169868,-2.5133061243097,15,-0.00369682484428976,1.28093384546206,-0.415515443961666,2.32238772029023,0
"1533",7.2,0.53,0.13,2,0.058,18,22,0.99573,3.21,0.68,9.9,6,-0.63487827243597,-2.84731226843572,4,-0.00427914248488902,1.16627093714192,-0.385662480811985,2.29253475714054,0
"1534",8,0.39,0.3,1.9,0.074,32,84,0.99717,3.39,0.61,9,5,-0.941608539858445,-2.60369018577797,52,-0.00283401202113423,1.22082992139236,-0.49429632181478,2.19722457733622,0
"1535",6.6,0.56,0.14,2.4,0.064,13,29,0.99397,3.42,0.62,11.7,7,-0.579818495252942,-2.74887219562247,16,-0.00604825386754027,1.22964055107451,-0.478035800943,2.45958884180371,1
"1536",7,0.55,0.13,2.2,0.075,15,35,0.9959,3.36,0.59,9.7,6,-0.59783700075562,-2.59026716544583,20,-0.00410842804454319,1.21194097397511,-0.527632742082372,2.27212588550934,0
"1537",6.1,0.53,0.08,1.9,0.077,24,45,0.99528,3.6,0.68,10.3,6,-0.63487827243597,-2.56394985712845,21,-0.00473117437590155,1.28093384546206,-0.385662480811985,2.33214389523559,0
"1538",5.4,0.58,0.08,1.9,0.059,20,31,0.99484,3.5,0.64,10.2,6,-0.544727175441672,-2.83021783507642,11,-0.00517335877399747,1.25276296849537,-0.446287102628419,2.32238772029023,0
"1539",6.2,0.64,0.09,2.5,0.081,15,26,0.99538,3.57,0.63,12,5,-0.446287102628419,-2.5133061243097,11,-0.00463070518469451,1.27256559579155,-0.462035459596559,2.484906649788,0
"1540",7.2,0.39,0.32,1.8,0.065,34,60,0.99714,3.46,0.78,9.9,5,-0.941608539858445,-2.7333680090865,26,-0.00286409761465024,1.24126858906963,-0.2484613592985,2.29253475714054,0
"1541",6.2,0.52,0.08,4.4,0.071,11,32,0.99646,3.56,0.63,11.6,6,-0.653926467406664,-2.64507540194082,21,-0.00354628062665975,1.26976054486394,-0.462035459596559,2.45100509811232,0
"1542",7.4,0.25,0.29,2.2,0.054,19,49,0.99666,3.4,0.76,10.9,7,-1.38629436111989,-2.91877123241786,30,-0.00334559025109656,1.22377543162212,-0.27443684570176,2.3887627892351,1
"1543",6.7,0.855,0.02,1.9,0.064,29,38,0.99472,3.3,0.56,10.75,6,-0.156653810045377,-2.74887219562247,9,-0.0052939884611096,1.19392246847243,-0.579818495252942,2.37490575457367,0
"1544",11.1,0.44,0.42,2.2,0.064,14,19,0.99758,3.25,0.57,10.4,6,-0.82098055206983,-2.74887219562247,5,-0.00242293293275374,1.17865499634165,-0.562118918153541,2.34180580614733,0
"1545",8.4,0.37,0.43,2.3,0.063,12,19,0.9955,3.17,0.81,11.2,7,-0.994252273343867,-2.7646205525906,7,-0.00451015547788602,1.15373158788919,-0.210721031315653,2.41591377830105,1
"1546",6.5,0.63,0.33,1.8,0.059,16,28,0.99531,3.36,0.64,10.1,6,-0.462035459596559,-2.83021783507642,12,-0.00470103255864902,1.21194097397511,-0.446287102628419,2.31253542384721,0
"1547",7,0.57,0.02,2,0.072,17,26,0.99575,3.36,0.61,10.2,5,-0.562118918153541,-2.63108915996608,9,-0.00425905692038342,1.21194097397511,-0.49429632181478,2.32238772029023,0
"1548",6.3,0.6,0.1,1.6,0.048,12,26,0.99306,3.55,0.51,12.1,5,-0.510825623765991,-3.03655426807425,14,-0.00696419380163289,1.26694760348732,-0.673344553263766,2.4932054526027,0
"1549",11.2,0.4,0.5,2,0.099,19,50,0.99783,3.1,0.58,10.4,5,-0.916290731874155,-2.31263542884755,31,-0.00217235786165753,1.1314021114911,-0.544727175441672,2.34180580614733,0
"1550",7.4,0.36,0.3,1.8,0.074,17,24,0.99419,3.24,0.7,11.4,8,-1.02165124753198,-2.60369018577797,7,-0.00582694371051273,1.17557332980424,-0.356674943938732,2.43361335540045,1
"1551",7.1,0.68,0,2.3,0.087,17,26,0.99783,3.45,0.53,9.5,5,-0.385662480811985,-2.44184716032755,9,-0.00217235786165753,1.23837423104327,-0.63487827243597,2.2512917986065,0
"1552",7.1,0.67,0,2.3,0.083,18,27,0.99768,3.44,0.54,9.4,5,-0.400477566597125,-2.48891467118554,9,-0.00232269536964546,1.23547147138531,-0.616186139423817,2.24070968927596,0
"1553",6.3,0.68,0.01,3.7,0.103,32,54,0.99586,3.51,0.66,11.3,6,-0.385662480811985,-2.2730262907525,22,-0.00414859352633347,1.25561603747777,-0.415515443961666,2.42480272571829,0
"1554",7.3,0.735,0,2.2,0.08,18,28,0.99765,3.41,0.6,9.4,5,-0.3078847797693,-2.52572864430826,10,-0.00235276558359716,1.22671229129543,-0.510825623765991,2.24070968927596,0
"1555",6.6,0.855,0.02,2.4,0.062,15,23,0.99627,3.54,0.6,11,6,-0.156653810045377,-2.78062089393705,8,-0.00373697379690928,1.26412672714568,-0.510825623765991,2.39789527279837,0
"1556",7,0.56,0.17,1.7,0.065,15,24,0.99514,3.44,0.68,10.55,7,-0.579818495252942,-2.7333680090865,9,-0.00487184820376793,1.23547147138531,-0.385662480811985,2.35612585992208,1
"1557",6.6,0.88,0.04,2.2,0.066,12,20,0.99636,3.53,0.56,9.9,5,-0.127833371509885,-2.71810053695571,8,-0.00364664092019748,1.26129787094521,-0.579818495252942,2.29253475714054,0
"1558",6.6,0.855,0.02,2.4,0.062,15,23,0.99627,3.54,0.6,11,6,-0.156653810045377,-2.78062089393705,8,-0.00373697379690928,1.26412672714568,-0.510825623765991,2.39789527279837,0
"1559",6.9,0.63,0.33,6.7,0.235,66,115,0.99787,3.22,0.56,9.5,5,-0.462035459596559,-1.44816976483798,49,-0.00213227167635361,1.16938135955632,-0.579818495252942,2.2512917986065,0
"1560",7.8,0.6,0.26,2,0.08,31,131,0.99622,3.21,0.52,9.9,5,-0.510825623765991,-2.52572864430826,100,-0.00378716225457832,1.16627093714192,-0.653926467406664,2.29253475714054,0
"1561",7.8,0.6,0.26,2,0.08,31,131,0.99622,3.21,0.52,9.9,5,-0.510825623765991,-2.52572864430826,100,-0.00378716225457832,1.16627093714192,-0.653926467406664,2.29253475714054,0
"1562",7.8,0.6,0.26,2,0.08,31,131,0.99622,3.21,0.52,9.9,5,-0.510825623765991,-2.52572864430826,100,-0.00378716225457832,1.16627093714192,-0.653926467406664,2.29253475714054,0
"1563",7.2,0.695,0.13,2,0.076,12,20,0.99546,3.29,0.54,10.1,5,-0.363843433417345,-2.57702193869581,8,-0.00455033709881805,1.19088756477728,-0.616186139423817,2.31253542384721,0
"1564",7.2,0.695,0.13,2,0.076,12,20,0.99546,3.29,0.54,10.1,5,-0.363843433417345,-2.57702193869581,8,-0.00455033709881805,1.19088756477728,-0.616186139423817,2.31253542384721,0
"1565",7.2,0.695,0.13,2,0.076,12,20,0.99546,3.29,0.54,10.1,5,-0.363843433417345,-2.57702193869581,8,-0.00455033709881805,1.19088756477728,-0.616186139423817,2.31253542384721,0
"1566",6.7,0.67,0.02,1.9,0.061,26,42,0.99489,3.39,0.82,10.9,6,-0.400477566597125,-2.79688141480883,16,-0.00512310069877066,1.22082992139236,-0.198450938723838,2.3887627892351,0
"1567",6.7,0.16,0.64,2.1,0.059,24,52,0.99494,3.34,0.71,11.2,6,-1.83258146374831,-2.83021783507642,28,-0.00507284514929103,1.20597080698861,-0.342490308946776,2.41591377830105,0
"1568",7.2,0.695,0.13,2,0.076,12,20,0.99546,3.29,0.54,10.1,5,-0.363843433417345,-2.57702193869581,8,-0.00455033709881805,1.19088756477728,-0.616186139423817,2.31253542384721,0
"1569",7,0.56,0.13,1.6,0.077,25,42,0.99629,3.34,0.59,9.2,5,-0.579818495252942,-2.56394985712845,17,-0.00371689911910728,1.20597080698861,-0.527632742082372,2.21920348405499,0
